review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment,analysis_timestamp
No work app,5,2024-07-15,BOA,Google Play Store,0.0,0.0,neutral,-0.296,negative,2025-11-29 15:46:39.451948
It's always crushing,1,2025-10-08,BOA,Google Play Store,0.4,0.9,positive,-0.3612,negative,2025-11-29 15:46:39.451948
Yet another useless app,1,2024-04-09,BOA,Google Play Store,-0.5,0.2,negative,-0.4215,negative,2025-11-29 15:46:39.451948
app doesn't start,1,2025-06-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It crushes repeatedly,1,2024-05-03,BOA,Google Play Store,0.0,0.0,neutral,-0.4404,negative,2025-11-29 15:46:39.451948
Very good app,5,2024-07-07,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
not use for me,3,2025-11-23,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Very bad app,2,2024-05-02,BOA,Google Play Store,-0.9099999999999998,0.8666666666666667,negative,-0.5849,negative,2025-11-29 15:46:39.451948
It's good Rate app,5,2024-03-12,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Doeisn't work,5,2024-04-30,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Worse mobile banking ever 👎👎,1,2024-03-29,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
The dirtiest application ever seen...,1,2024-12-20,BOA,Google Play Store,0.0,0.0,neutral,-0.5267,negative,2025-11-29 15:46:39.451948
this is so disappointing app 😞,1,2024-07-31,BOA,Google Play Store,-0.6,0.7,negative,-0.8166,negative,2025-11-29 15:46:39.451948
Wow amazing app,5,2024-02-14,BOA,Google Play Store,0.35000000000000003,0.95,positive,0.8225,positive,2025-11-29 15:46:39.451948
The new app is very good,5,2024-07-13,BOA,Google Play Store,0.5231818181818182,0.6172727272727273,positive,0.4927,positive,2025-11-29 15:46:39.451948
this app not work why?pleas tell me,2,2024-05-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It's a useless app,1,2024-08-02,BOA,Google Play Store,-0.5,0.2,negative,-0.4215,negative,2025-11-29 15:46:39.451948
Keep it up 1ygna bank,5,2024-04-09,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The worest MB app ever!!🙄,1,2024-09-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
If it is possible I would gove0 star,1,2024-10-08,BOA,Google Play Store,0.0,1.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23,BOA,Google Play Store,1.0,0.3,positive,0.8983,positive,2025-11-29 15:46:39.451948
Great app than others,5,2024-05-02,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
the worst app humans ever created,1,2025-06-09,BOA,Google Play Store,-1.0,1.0,negative,-0.4767,negative,2025-11-29 15:46:39.451948
Good app boa,5,2024-06-06,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
the app crush frequently,1,2025-05-24,BOA,Google Play Store,0.1,0.3,neutral,-0.1531,negative,2025-11-29 15:46:39.451948
Yes active user,5,2024-09-17,BOA,Google Play Store,-0.13333333333333333,0.6,negative,0.6597,positive,2025-11-29 15:46:39.451948
we want international mobile banking,1,2024-07-22,BOA,Google Play Store,0.0,0.0,neutral,0.0772,positive,2025-11-29 15:46:39.451948
Best of best,5,2025-10-09,BOA,Google Play Store,1.0,0.3,positive,0.8555,positive,2025-11-29 15:46:39.451948
You guys keeps getting worst,1,2025-05-22,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
This app is a good app,5,2024-03-14,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
This app is trash,1,2024-05-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
77867748 I can't update my mobile banking,1,2024-05-14,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Excited by your service,5,2024-06-02,BOA,Google Play Store,0.375,0.75,positive,0.34,positive,2025-11-29 15:46:39.451948
Bes and freindly app,5,2024-09-13,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
liking this application good 👍,5,2025-05-07,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.6808,positive,2025-11-29 15:46:39.451948
amazing Banks App👌👌,3,2025-06-25,BOA,Google Play Store,0.6000000000000001,0.9,positive,0.9439,positive,2025-11-29 15:46:39.451948
faster bank of Abissinya,5,2025-04-08,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
BoA Mobile good bank,5,2025-06-02,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
BoA system is confartable,5,2025-06-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
best bank in ethiopia,5,2025-07-29,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Worst application I ever used,1,2024-02-23,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
The worst app ever,1,2024-08-26,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
Not that much bad,3,2024-12-22,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,0.431,positive,2025-11-29 15:46:39.451948
The Worst application ever,1,2024-05-01,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
The worst experience ever,1,2024-08-29,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
good App fore me,5,2025-06-25,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
It's nice apps,1,2024-06-04,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Best app to me,5,2024-10-11,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Hey no working,5,2024-04-19,BOA,Google Play Store,0.0,0.0,neutral,-0.296,negative,2025-11-29 15:46:39.451948
The best of best,5,2025-01-09,BOA,Google Play Store,1.0,0.3,positive,0.8555,positive,2025-11-29 15:46:39.451948
It's improved now,3,2024-05-12,BOA,Google Play Store,0.0,0.0,neutral,0.4767,positive,2025-11-29 15:46:39.451948
awasome app go a head,5,2025-07-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Amaizing Bank in Etthiopia,5,2024-04-30,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Worst app ever,1,2024-05-16,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
It's good!,4,2024-04-09,BOA,Google Play Store,0.875,0.6000000000000001,positive,0.4926,positive,2025-11-29 15:46:39.451948
The forest app ever,1,2024-12-19,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
i like this app,5,2024-02-29,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,BOA,Google Play Store,-0.125,0.375,negative,-0.1531,negative,2025-11-29 15:46:39.451948
abseniya bank app,5,2025-08-08,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
yes goode app,5,2025-08-03,BOA,Google Play Store,0.0,0.0,neutral,0.4019,positive,2025-11-29 15:46:39.451948
wow good job BOA,5,2024-04-16,BOA,Google Play Store,0.39999999999999997,0.8,positive,0.7717,positive,2025-11-29 15:46:39.451948
It is good,5,2024-05-19,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
It good app,4,2024-02-22,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
The best bank,5,2024-04-29,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
The worest app ever,1,2024-10-03,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It's good app,5,2024-02-20,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
not change who I,5,2024-02-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
it's good app,5,2024-05-04,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
My #1 choice,5,2024-05-03,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Dont even try,1,2024-05-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The worst app,1,2024-07-28,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
Like to much,5,2025-01-11,BOA,Google Play Store,0.2,0.2,positive,0.3612,positive,2025-11-29 15:46:39.451948
Build a new app,1,2024-05-13,BOA,Google Play Store,0.13636363636363635,0.45454545454545453,positive,0.0,neutral,2025-11-29 15:46:39.451948
Boa ... The best,5,2024-04-09,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Lemn embi yilal??,5,2024-12-30,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Welcome BoA mobile,5,2024-02-21,BOA,Google Play Store,0.8,0.9,positive,0.4588,positive,2025-11-29 15:46:39.451948
Thank you BoA,5,2025-02-23,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
The worst app,1,2024-06-10,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
Yegema app tish🪨,1,2024-09-08,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Wow! Thanks BoA,5,2024-03-22,BOA,Google Play Store,0.1625,0.6,positive,0.7901,positive,2025-11-29 15:46:39.451948
Nise mobile bankig,4,2024-10-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
In Ethiopia pest Bank,5,2024-04-23,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Bank of abissena,1,2024-12-17,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
I have experiance,5,2024-07-19,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The best app,5,2024-06-06,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
GOOD HARMONY BANK,5,2024-05-10,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.6808,positive,2025-11-29 15:46:39.451948
Thes is nise app,5,2024-02-19,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
cool App Tnxes,5,2024-05-03,BOA,Google Play Store,0.35,0.65,positive,0.3182,positive,2025-11-29 15:46:39.451948
Gooood app my dear,5,2024-08-10,BOA,Google Play Store,0.0,0.0,neutral,0.3818,positive,2025-11-29 15:46:39.451948
betam yedadab app,1,2024-05-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Bast bank of ethiopia,5,2024-11-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Vary good app,5,2024-04-15,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
6r---“q##👺,2,2024-04-23,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
BoA Greqt Ethiopian bank.,5,2025-03-11,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Bank Of Abyssina,5,2024-04-22,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
You are beutiful,5,2024-06-09,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It's the best,5,2024-04-24,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Why u do that hh,2,2024-04-13,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
not user friendly at all it requires a huge connectivity and also lags many times 😑😑😑,1,2025-11-26,BOA,Google Play Store,0.425,0.6333333333333333,positive,-0.4268,negative,2025-11-29 15:46:39.451948
bad exprience...it is so crushed,1,2025-11-27,BOA,Google Play Store,-0.3999999999999999,0.3833333333333333,negative,-0.7973,negative,2025-11-29 15:46:39.451948
good,4,2025-11-10,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
good,2,2025-09-13,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
very good,5,2025-11-25,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
good jop,5,2025-11-27,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
best app,5,2025-11-08,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
very nice,5,2025-11-04,BOA,Google Play Store,0.78,1.0,positive,0.4754,positive,2025-11-29 15:46:39.451948
its good,5,2025-10-22,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
good,5,2025-09-12,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
better,5,2025-10-29,BOA,Google Play Store,0.5,0.5,positive,0.4404,positive,2025-11-29 15:46:39.451948
♥️♥️,5,2025-10-05,BOA,Google Play Store,0.0,0.0,neutral,0.8555,positive,2025-11-29 15:46:39.451948
ምንም የማይ ሰራ,1,2025-11-26,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
waw,5,2025-11-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
poor,5,2025-10-11,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
alhamdulilah,5,2025-10-11,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
none,5,2025-09-14,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
mobile banking,5,2025-09-19,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
masha alla,5,2025-09-08,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Good service.,3,2025-05-25,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
best financial app.,5,2025-06-12,BOA,Google Play Store,0.5,0.15,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good job!,5,2025-06-13,BOA,Google Play Store,0.875,0.6000000000000001,positive,0.4926,positive,2025-11-29 15:46:39.451948
nice,4,2025-07-04,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
excellent app,5,2025-07-18,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Best app,5,2025-05-09,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
good work,5,2025-07-15,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
best apps,5,2025-08-15,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Excellent application,5,2025-06-18,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
great 👍,5,2025-09-02,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
no proplem,5,2025-07-20,BOA,Google Play Store,0.0,0.0,neutral,-0.296,negative,2025-11-29 15:46:39.451948
nice,5,2025-07-10,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Excellent,5,2025-08-20,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
nice,5,2025-05-10,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
good,5,2025-05-22,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
good,5,2025-05-20,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
fantastic,5,2025-06-22,BOA,Google Play Store,0.4,0.9,positive,0.5574,positive,2025-11-29 15:46:39.451948
amazing,5,2025-05-18,BOA,Google Play Store,0.6000000000000001,0.9,positive,0.5859,positive,2025-11-29 15:46:39.451948
good,5,2025-08-05,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
not fast,2,2025-08-12,BOA,Google Play Store,-0.1,0.6,neutral,0.0,neutral,2025-11-29 15:46:39.451948
goof,4,2025-09-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ብዙዬ ሺዋየ በለጠ,1,2025-06-15,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
goof,5,2025-06-25,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
not working,1,2025-07-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
tamaam kamal,1,2025-09-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ምርጥ ነው,1,2025-07-10,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ረጀብነሱ,1,2025-07-31,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
besat🥰,5,2025-08-19,BOA,Google Play Store,0.0,0.0,neutral,0.8074,positive,2025-11-29 15:46:39.451948
I like,5,2025-11-02,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
Like,5,2025-10-01,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
wow,5,2025-07-01,BOA,Google Play Store,0.1,1.0,neutral,0.5859,positive,2025-11-29 15:46:39.451948
waqayyoo,5,2025-07-28,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
meku,5,2025-07-07,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
thank you,5,2025-08-14,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
telebirr remittance,5,2025-10-24,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
kiyaa makonn,5,2025-10-27,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
በጣም ሐሪፍ,5,2025-09-03,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
👍👍👍,5,2025-07-20,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,BOA,Google Play Store,0.1,0.45,neutral,0.6844,positive,2025-11-29 15:46:39.451948
