review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment
Easy and simple...i like it,5,2022-06-09,CBE,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.6597,positive
This app is very great and it is healping in a very great manner.,5,2023-11-13,CBE,Google Play Store,1.0,0.9750000000000001,positive,0.8685,positive
It's the best app but it doesn't respond quickly,3,2024-03-09,CBE,Google Play Store,0.6666666666666666,0.4,positive,0.3818,positive
"Best app, I like it, it makes my life easy",5,2021-02-23,CBE,Google Play Store,0.7166666666666667,0.5666666666666667,positive,0.8625,positive
Where does it store the downoaded transaction detail png?,3,2022-07-01,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I like this app but it's done not work so fix it please!!!,1,2024-11-06,CBE,Google Play Store,0.0,0.0,neutral,0.7159,positive
"Great app, thank you cbe! You make my life easy!",5,2022-02-05,CBE,Google Play Store,0.7708333333333334,0.7916666666666667,positive,0.8774,positive
The most stupidly incredible bank i didn't known how a system get so stupid,1,2023-12-29,CBE,Google Play Store,0.19999999999999998,0.7999999999999999,positive,-0.8252,negative
"what went wrong, I couldn't take a screenshot.",3,2025-03-20,CBE,Google Play Store,-0.5,0.9,negative,-0.4767,negative
Best Application Thanks so much commercial Bank of Ethiopia,5,2024-02-26,CBE,Google Play Store,0.39999999999999997,0.16666666666666666,positive,0.7964,positive
Send money for some account but don't reserved Ball,5,2025-08-20,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Can you update please..the utility service does not work,3,2021-09-30,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
The app never opens in Android,1,2023-08-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
thank u for ur immidiate action to update the app for all types of android system.,5,2020-09-16,CBE,Google Play Store,0.1,0.1,neutral,0.3612,positive
a good apps to save my money &withdraw my money to service,5,2025-02-13,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.7269,positive
The update isn't working,1,2024-12-31,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
This is the best mobile banking app i had ever seen in ethiopia.,5,2023-12-07,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Very poor app ?! What the heck happened in this app ???😭😭,1,2024-02-07,CBE,Google Play Store,-0.65,0.78,negative,-0.8967,negative
It is really the best one I love it Thank you,5,2023-11-15,CBE,Google Play Store,0.5666666666666667,0.3666666666666667,positive,0.9038,positive
the most annoying mobile banking app I've ever seen,1,2025-05-20,CBE,Google Play Store,-0.15000000000000002,0.7,negative,-0.4576,negative
It is very friendly and easy to use.,5,2024-09-06,CBE,Google Play Store,0.4604166666666667,0.7416666666666667,positive,0.7688,positive
Effective services app,1,2023-08-21,CBE,Google Play Store,0.6,0.8,positive,0.4767,positive
Still now i can't even see my current balance..? It has been a while... is it just me or somebody else's problem too..?,2,2023-03-12,CBE,Google Play Store,0.0,0.4,neutral,-0.4696,negative
most of the time its not working,2,2024-03-09,CBE,Google Play Store,0.5,0.5,positive,0.0,neutral
Not working... it says. Can't Sync...,1,2020-06-26,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I gave it 5🌟 BC this app deserves. Thank you for your services. Appreciated.,5,2025-02-19,CBE,Google Play Store,0.2,0.1,positive,0.7003,positive
I am very proud of my bank. It is such a remarkable application ever.,5,2020-06-26,CBE,Google Play Store,0.5833333333333334,0.75,positive,0.7902,positive
Fast and reliable,5,2023-01-13,CBE,Google Play Store,0.2,0.6,positive,0.0,neutral
No mobile app like this. Really an amazing,5,2022-05-26,CBE,Google Play Store,0.6000000000000001,0.9,positive,0.6573,positive
better user interface and very fast 👏👏,4,2020-08-17,CBE,Google Play Store,0.38,0.64,positive,0.4404,positive
Nice app new pls dear make it perfect 🥰,5,2023-10-29,CBE,Google Play Store,0.5787878787878787,0.8181818181818182,positive,0.9493,positive
I just update this week it won't open now. Please fix it asap,4,2019-03-21,CBE,Google Play Store,0.0,0.5,neutral,-0.2411,negative
It shut down without warning,1,2025-02-10,CBE,Google Play Store,-0.15555555555555556,0.2888888888888889,negative,0.2584,positive
This is very good app; Thank you developers!,5,2022-05-20,CBE,Google Play Store,1.0,0.7800000000000001,positive,0.739,positive
Amazing app it's simple to use,5,2023-12-04,CBE,Google Play Store,0.30000000000000004,0.6285714285714286,positive,0.5859,positive
"Cannot access with no reason,",1,2024-10-16,CBE,Google Play Store,0.0,0.0,neutral,0.2235,positive
Scheme of further security is no doubt good,2,2022-02-22,CBE,Google Play Store,0.35,0.55,positive,0.2741,positive
Please! in the next update add tele birr transfer to other.,5,2023-03-21,CBE,Google Play Store,-0.0625,0.1875,neutral,0.3802,positive
Why it's not found on App Gallery for Huawei users?,2,2021-08-27,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Amazing app it's easy to use,5,2022-08-28,CBE,Google Play Store,0.5166666666666667,0.8666666666666667,positive,0.7717,positive
I wish the app informs who transferred money when it sends deposits credited to my account as Dashen Bank does.,4,2023-03-03,CBE,Google Play Store,0.0,0.0,neutral,0.6369,positive
Nice up easy to use,5,2020-10-29,CBE,Google Play Store,0.5166666666666666,0.9166666666666667,positive,0.6908,positive
Enable to read my accounts fast,5,2021-09-27,CBE,Google Play Store,0.2,0.6,positive,0.0,neutral
Good app but it not allowed me to link my ac with walet,4,2024-08-03,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.2382,positive
Easy and simple.,5,2024-01-31,CBE,Google Play Store,0.21666666666666667,0.5952380952380952,positive,0.4404,positive
"Nice but sometimes, all little....",5,2024-03-09,CBE,Google Play Store,0.20625,0.75,positive,0.2263,positive
Simple for utility,5,2021-01-04,CBE,Google Play Store,0.0,0.35714285714285715,neutral,0.0,neutral
What a nice and simple app 😊,5,2021-10-14,CBE,Google Play Store,0.3,0.6785714285714286,positive,0.8316,positive
This app is good for daily transction systems,3,2023-04-20,CBE,Google Play Store,0.35,0.30000000000000004,positive,0.4404,positive
Very faster than ussd mode,5,2024-07-06,CBE,Google Play Store,0.2,0.3,positive,0.0,neutral
"It is good app for me ,easy to use i prefare it.",5,2024-01-29,CBE,Google Play Store,0.5666666666666667,0.7166666666666668,positive,0.7003,positive
It cannot activated online without going branch.,2,2023-08-24,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
"Some what good,it's so dormant l don't known the reason why",1,2022-02-10,CBE,Google Play Store,0.0,0.0,neutral,0.507,positive
It's easy to be used loveable app👍,5,2023-11-09,CBE,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.4404,positive
This app after update they ask verification .why they restricted for update?,5,2025-01-24,CBE,Google Play Store,0.0,0.0,neutral,-0.3818,negative
It made things a lot easier,5,2021-04-16,CBE,Google Play Store,0.0,0.0,neutral,0.4215,positive
It is not synchronizing with core banking,1,2021-05-01,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
It's just good and secured application,5,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.6808,positive
It works only on WiFi,2,2021-06-27,CBE,Google Play Store,0.0,1.0,neutral,0.0,neutral
#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,2025-04-01,CBE,Google Play Store,0.6975446428571428,0.5357142857142857,positive,0.5673,positive
please do something about the app!! the new update is useless!!!,1,2019-03-25,CBE,Google Play Store,-0.4200994318181818,0.32727272727272727,negative,-0.3956,negative
Fix it unsatisfied with the system,2,2023-10-26,CBE,Google Play Store,0.0,0.0,neutral,-0.4019,negative
Thise is helpfull and have good and easy for mobile money usage in ethiopia,5,2025-03-22,CBE,Google Play Store,0.5666666666666667,0.7166666666666668,positive,0.7003,positive
Why didn't you display cash transactions and bank statement in the mobile banking app?,4,2025-03-31,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
You need to copy many things from other bank apps like Amole(Dashen),2,2025-04-06,CBE,Google Play Store,0.1875,0.4375,positive,0.3612,positive
Transfer to telebirr fee above 10 birr,1,2024-12-15,CBE,Google Play Store,0.0,0.1,neutral,0.0,neutral
Very huge and amazing banking sistem,5,2024-05-09,CBE,Google Play Store,0.56,0.95,positive,0.7688,positive
Samsung s05 have no government utility payment options Please fix on the next update,1,2025-07-05,CBE,Google Play Store,0.0,0.0,neutral,0.0258,neutral
Very easy and interesting,5,2024-09-07,CBE,Google Play Store,0.5316666666666667,0.75,positive,0.7316,positive
Easy Fast and siitable,5,2024-03-03,CBE,Google Play Store,0.31666666666666665,0.7166666666666667,positive,0.4404,positive
"Wow it is really easier way to communicate business men , even it is more than Front CBE servant.",4,2022-02-14,CBE,Google Play Store,0.26666666666666666,0.5666666666666667,positive,0.7841,positive
Best app except ballance update is slow,4,2024-04-21,CBE,Google Play Store,0.35,0.35,positive,0.6369,positive
"Please add new future more and more ,no update is available for it still and I cannot access statement means this future is not available... Am waiting please",5,2024-03-02,CBE,Google Play Store,0.1909090909090909,0.3577922077922078,positive,0.5574,positive
It is easy to use I prefer,5,2023-10-15,CBE,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.4404,positive
Best application for transition,5,2024-07-11,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Better and easy to use it,5,2024-03-15,CBE,Google Play Store,0.4666666666666667,0.6666666666666667,positive,0.7003,positive
"this is the best ethiopia application to transfer money account to account, bank to bank, pay bills, recharge your mobile card",5,2022-05-09,CBE,Google Play Store,1.0,0.3,positive,0.5859,positive
sometimes it will be busy.by somewhat it is good,4,2023-01-06,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.3892,positive
it is so smart app i recommend it for everyone,5,2025-11-22,CBE,Google Play Store,0.21428571428571427,0.6428571428571429,positive,0.7177,positive
"For me, It helped me a lot!",5,2023-05-04,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Fantastic I love the simplicity,5,2021-03-12,CBE,Google Play Store,0.45,0.75,positive,0.8316,positive
Wenderfull I loved it so much!!!!!,5,2024-07-17,CBE,Google Play Store,0.65517578125,0.5,positive,0.7243,positive
very busy I don't know why... I prefer 889,3,2025-05-22,CBE,Google Play Store,0.13,0.39,positive,0.0,neutral
Woow its good app for All banking service,5,2024-06-27,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
its not working over safari network,1,2025-05-22,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
very good app and stars faction with work,5,2025-04-02,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
No speed to reload,5,2025-01-02,CBE,Google Play Store,0.0,0.0,neutral,-0.296,negative
It's the perfect app for online mobile banking,5,2022-04-22,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
All transactions history has to be shown .,3,2024-02-19,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
"That's good,but it deserves security l.",4,2024-04-14,CBE,Google Play Store,0.0,0.0,neutral,0.34,positive
Intersting & I feel good to use this app. Thanks .,5,2020-12-22,CBE,Google Play Store,0.44999999999999996,0.4,positive,0.7003,positive
This is what i need a really really love the new app,5,2020-09-13,CBE,Google Play Store,0.3181818181818182,0.5272727272727272,positive,0.6976,positive
I'm always using the Apps safely.Thanks.,5,2023-12-27,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Version 2 not working correctly,3,2019-03-21,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Very good and useful app,5,2021-05-02,CBE,Google Play Store,0.605,0.39000000000000007,positive,0.7474,positive
"Have been using it for 2 years, the new update is even better. Best MB app",4,2022-04-01,CBE,Google Play Store,0.5454545454545454,0.4181818181818182,positive,0.7964,positive
you are the reason why i got ye chogara himem,1,2025-11-22,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
"The app resets without customer interaction or confirmation, which is concerning. Please improve the user experience to ensure better control and transparency for customers.",5,2025-01-20,CBE,Google Play Store,0.5,0.5,positive,0.8658,positive
Users should have verified themselves without the need to go in branch.,3,2022-02-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
"Its easy and safe, I like it.",5,2022-02-06,CBE,Google Play Store,0.4666666666666667,0.6666666666666667,positive,0.8074,positive
Verification key sucks after installing again,1,2022-02-11,CBE,Google Play Store,-0.15,0.65,negative,-0.3612,negative
Due to connection problem,1,2025-03-07,CBE,Google Play Store,-0.125,0.375,negative,-0.4019,negative
my phone is camon 20 pro but it can't install on phone it is so bored 😴😴😴,1,2024-03-12,CBE,Google Play Store,-0.5,1.0,negative,-0.5591,negative
Perfect but sometimes delays,4,2023-02-14,CBE,Google Play Store,1.0,1.0,positive,0.3291,positive
Fast an easy to use,5,2024-06-21,CBE,Google Play Store,0.31666666666666665,0.7166666666666667,positive,0.4404,positive
best and simple service,5,2023-12-15,CBE,Google Play Store,0.5,0.32857142857142857,positive,0.6369,positive
too much beautiful and amazing apps,5,2019-03-06,CBE,Google Play Store,0.7250000000000001,0.95,positive,0.8271,positive
"Do proud of my people in CBE , the developers Great mobile app !!!!",5,2022-02-12,CBE,Google Play Store,0.9,0.875,positive,0.8544,positive
"the best app, than you so much ,becouse of this app Things so easy",5,2023-03-11,CBE,Google Play Store,0.5444444444444444,0.4444444444444445,positive,0.8377,positive
"I like it, it is easy to use!",5,2023-12-23,CBE,Google Play Store,0.5416666666666667,0.8333333333333334,positive,0.69,positive
The Best mobile banking app in Ethiopia. Thanks CBE,5,2025-02-03,CBE,Google Play Store,0.6,0.25,positive,0.7964,positive
very fast and secured app for my money,5,2024-05-29,CBE,Google Play Store,0.26,0.78,positive,0.4522,positive
I dont know why but the app is sudenly stop woking please update it,1,2023-12-20,CBE,Google Play Store,0.0,0.0,neutral,0.0387,neutral
Comfortable and easiest app,5,2021-06-27,CBE,Google Play Store,0.4,0.8,positive,0.7269,positive
It can't download the application right now BCD of rooting,1,2020-07-23,CBE,Google Play Store,0.2857142857142857,0.5357142857142857,positive,0.0,neutral
I can't retrieve statements from the mobile app,1,2022-07-03,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I love it it is perfect I am proud of my bank,5,2023-12-30,CBE,Google Play Store,0.7666666666666666,0.8666666666666667,positive,0.9001,positive
I don't see any options for outside of the country users.,5,2022-02-27,CBE,Google Play Store,0.0,0.05,neutral,0.0,neutral
Easy and safe to use,3,2024-09-10,CBE,Google Play Store,0.4666666666666667,0.6666666666666667,positive,0.7003,positive
"Why are we unable to transfer more than 10,000 to another bank?",4,2024-04-11,CBE,Google Play Store,0.0,0.5,neutral,0.0,neutral
Very easy to use.,5,2022-05-05,CBE,Google Play Store,0.5633333333333334,1.0,positive,0.4927,positive
Non avaliable how to work cbe mobile banking,4,2023-10-16,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
